transaction_id,transaction_amount,transaction_frequency,account_age_days,credit_score,income_level,debt_to_income_ratio,num_prev_defaults,num_late_payments,employment_status,loan_amount,loan_term_months,interest_rate,payment_history_score,savings_balance,checking_balance,num_accounts,recent_inquiry_count,utilization_rate,annual_expenses,risk_score,risk_label,risk_label_encoded
TXN000299,487.60980932824646,2,1094,684,78574,0.33034886896538196,2,0,1,31845.97162534135,60,4.0815762903347705,0.17132941231736698,18225.106450902957,2011.531467717051,5,2,0.47190569323956044,71080,61.555928527569456,Medium,1
TXN000300,44.60551449494864,4,2573,524,22899,0.2788780153847451,0,0,1,725.2655416904116,24,15.329734653674862,14.594145282871974,2218.3382498003034,5751.287451829815,6,2,0.9844427049172816,94914,65.86214043949454,Medium,1
TXN000301,26.5325479551547,5,2502,343,40565,0.23775755292525688,0,2,1,2648.6446398396533,60,9.926223404131562,6.572045879704058,858.576409181811,1039.060839117155,5,1,0.027529572150895243,73151,59.17469264463207,Medium,1
TXN000302,378.95447031276046,8,1812,494,79810,0.38196359263392665,0,0,0,10083.406957301584,48,8.428068624255264,42.731768626093235,1257.6895323212864,691.7513256394205,7,0,0.5957876275990664,55821,56.110434591689206,Medium,1
TXN000303,388.9552213473711,5,3644,303,165690,0.36214508938470535,1,1,1,1366.6096636277198,24,24.62784235896868,45.257231427121816,1370.9594196151304,1495.6265223390305,2,4,0.8137455759989146,47613,78.3341101538487,High,2
TXN000304,507.26872410230794,3,124,733,90923,0.3162073075063936,1,1,1,5085.259174627019,36,24.788306070690105,16.029348785420783,1413.0762610052213,1706.7539922673466,9,3,0.5601529814053228,29434,64.30239268058938,Medium,1
TXN000305,647.4802814583421,1,89,432,169655,0.488090194510173,0,0,2,9344.052440711192,12,3.277119470111449,29.238418093448615,876.2125327751834,5598.795360085134,9,3,0.06964803553886822,76673,60.0370323964302,Medium,1
TXN000306,1861.7785043499964,7,1488,822,190137,0.3490821280046623,0,1,1,1615.5999474813093,60,19.780454489641034,97.85317895988929,1940.682203392052,1874.875181805173,7,2,0.1978134318674205,71442,44.400799133625654,Medium,1
TXN000307,363.1455596151781,7,1508,430,126867,0.5893979954698456,0,1,1,4602.501251354346,36,18.225865932097843,1.2929696845561334,2543.5191314213466,1604.3231968666316,1,1,0.7602055219112609,65891,75.0387200005636,High,2
TXN000308,195.0098570529894,4,54,585,35835,0.5009059321513206,0,2,2,7662.800640692666,36,9.658093129491258,39.81470120534865,26784.038713925755,189.20213662682346,4,1,0.9697027678541401,49502,59.10025337374268,Medium,1
TXN000309,792.8269898663432,4,3050,764,85223,0.15322468558515032,0,1,1,13604.254337059323,12,17.284561150769793,91.0395376149843,2735.122506543858,4348.573140385448,1,1,0.17968509462283755,64741,35.00198349857845,Medium,1
TXN000310,157.92573271806864,4,2786,393,178897,0.23698609971931342,0,2,1,473.05838802759024,24,12.882156882582962,57.835081877826724,6916.427152136848,3044.6655752566226,1,3,0.9237220503745337,69853,66.38484529407694,Medium,1
TXN000311,288.99171563665067,9,2906,780,51861,0.36793856279580583,1,1,1,1889.5404254374043,24,8.013177322087866,20.39262793317559,12282.28778335658,865.0220814276619,2,1,0.35948455401230217,39055,51.176523102287554,Medium,1
TXN000312,40.85258429183495,1,943,444,74991,0.33444417950172234,1,0,0,4427.914440952836,12,13.275929013827545,93.5477146957616,3988.576649845195,154.9770359546692,7,4,0.9634227842776016,93431,62.451583898373265,Medium,1
TXN000313,12.83880477073719,3,2916,466,29823,0.12349089536786631,0,3,1,648.2033113523246,36,8.685265450094683,50.86026694565041,8120.809057719407,360.41575376378114,4,1,0.6170833556411522,73713,55.93274933896236,Medium,1
TXN000314,1643.689961634301,4,1491,379,42813,0.36407523962361243,0,1,1,7118.262186110873,36,6.008256564670459,39.206739185844455,414.6877784990782,3405.395965569501,8,3,0.24546090273093601,34214,69.63566939706085,Medium,1
TXN000315,903.8838210575312,3,391,588,151727,0.4026782153345204,0,0,1,18078.872419844127,60,24.52490670614217,82.44741527188624,904.9314755247939,3513.3091377994924,7,3,0.9554146999873707,91008,61.511400280007535,Medium,1
TXN000316,595.3213663996709,3,3436,749,172239,0.331682886953362,0,1,1,8758.489824929591,60,12.615864957218282,61.435243611230774,5982.833716407728,265.9104268592736,2,1,0.6606332559749556,80975,49.40512065912588,Medium,1
TXN000317,262.9298222325709,8,1230,771,175016,0.5330668357566962,0,1,2,26112.908299566785,12,5.55432144348168,73.85579306996037,71.30889308446038,1120.5835604518293,8,2,0.6964925360030946,22455,52.28405685790648,Medium,1
TXN000318,95.15326807105437,11,842,558,117950,0.3782948804000742,0,4,1,7703.343702976214,12,17.9610648766268,10.424099484728334,873.1675243533901,1878.7183069473672,9,0,0.9074761216522862,19386,73.03076404391847,High,2
TXN000319,85.06037078642707,4,1755,459,128093,0.49322809731383865,1,2,1,7685.574782365824,60,7.064814133794134,63.25864843061565,2587.629930250066,858.7270012312161,6,3,0.4136588619362169,92183,64.41203397145576,Medium,1
TXN000320,144.0029945632918,2,1022,441,114927,0.3934118062225139,0,3,0,17258.20993957453,24,12.799612800568225,25.248487742034932,6448.161521139313,1417.4914634255333,3,2,0.6358280312001857,22329,69.05472824091584,Medium,1
TXN000321,398.3953241566573,3,1105,677,151671,0.554653712842968,0,1,1,32322.546660268494,12,19.657119095717743,23.040569011596446,1097.188739243293,453.46257565706867,3,1,0.2724577341936887,51713,55.709913169847006,Medium,1
TXN000322,626.9246438883879,4,3132,721,142910,0.2070939730290973,1,2,0,22598.51086232971,24,9.53347959048433,49.58359976460821,2371.9288354965784,2921.3131908941446,1,3,0.07167432989589251,16730,51.6229511137425,Medium,1
TXN000323,539.6951748483992,2,213,773,20449,0.5158401655827786,2,0,1,1797.6651524493523,48,21.464667054501213,80.52083838249237,1735.8508688304426,3694.9337443006416,9,1,0.01904086656727444,66003,44.803753671126515,Medium,1
TXN000324,164.20613069449797,7,2194,483,178438,0.3239953611884707,0,2,2,53217.953712621544,48,9.242067553486057,66.9951078422179,6039.378676544241,1920.4208277701016,9,5,0.06936049859522753,92692,52.78469741162307,Medium,1
TXN000325,1549.0517492781532,2,3174,615,172829,0.4487876445347513,0,0,1,4367.35417980814,60,7.483737630655885,64.59306445660057,593.8661339892205,1179.8639070394145,1,1,0.47520779001142655,99258,57.07727416475572,Medium,1
TXN000326,669.5087024376131,11,3248,374,40875,0.38305306183679255,1,0,1,4057.870928172468,24,10.080098504655467,51.23839466597973,1804.8718139188484,2545.200633458569,4,1,0.04937888208617247,28243,56.574433418158875,Medium,1
TXN000327,404.11524096566563,5,153,696,59027,0.15442720133800217,0,0,1,12696.596633192516,24,5.936969758184244,26.05690282091001,5295.910503618143,5529.587318251278,6,5,0.3966225382952909,74949,52.924950583855136,Medium,1
TXN000328,473.01523601871753,5,1747,411,154770,0.31829336370061323,0,0,1,6667.025546974894,36,20.931466709773332,89.50583390758796,1664.6438563434087,1500.127140967913,4,1,0.9610203327756045,51331,57.929980769680625,Medium,1
TXN000329,272.01893276602567,4,1665,439,148653,0.4369392494996399,0,0,1,928.4755480467771,24,18.961365927696534,95.65277819527566,1709.0787949004407,710.5165502138751,5,2,0.19164506831959238,30610,45.38419000052073,Medium,1
TXN000330,142.33064613703175,4,1021,842,79681,0.5492019514209908,0,0,1,17986.600715414916,36,16.280445410727403,80.01605300010141,17011.88239053484,1069.8725314400606,4,2,0.7184226953499657,12098,40.85813052073266,Medium,1
TXN000331,220.0070646615562,4,1496,570,38669,0.2092296639160177,1,2,1,19989.21236864633,24,4.874090262954979,24.111821875446537,1523.1859330410746,1257.8074388944865,1,0,0.551685480956704,68878,61.34788284536572,Medium,1
TXN000332,709.0909238783566,3,859,396,102750,0.2775911478015811,0,2,2,18635.22595410286,36,3.09203056503706,51.87436622464332,4018.941068019756,539.7971520464835,9,1,0.40732455198192585,51692,60.21776344469362,Medium,1
TXN000333,7.249039860402138,5,2255,822,142957,0.28030391885886463,0,0,1,7943.846397388708,24,24.767917285112887,9.391734272564777,2338.84990540936,304.47900158887245,8,0,0.14693269809579468,20826,39.85906014224889,Medium,1
TXN000334,61.69019611998802,9,707,715,64369,0.3621815870696089,1,1,1,3498.1567918697774,60,22.58126063850125,21.407475283084622,779.3569818004281,1550.8231892738497,5,2,0.6852840146496499,63256,62.56501685154884,Medium,1
TXN000335,23.547188476260263,5,1063,351,32322,0.5315026327871838,0,4,0,19299.887784353246,24,11.503314374919746,91.80811150544554,1787.3365836199766,297.461535060575,2,3,0.7875818806191273,25468,70.31168566429876,High,2
TXN000336,20.790725958646213,2,1216,468,106078,0.29776303764800716,0,2,2,22816.373888800023,36,22.672180608004023,9.157334535911755,2026.0290840746225,2667.671691180734,6,4,0.21637579832007547,64906,63.89883802329405,Medium,1
TXN000337,967.1015168078293,6,821,567,118128,0.17340405467330736,0,1,1,25056.07256832798,12,7.071335762112858,91.98100378058575,2404.1580513058443,3040.331746184746,8,1,0.19863516208405374,38023,42.63356648018824,Medium,1
TXN000338,608.1203058503442,7,639,439,35023,0.35327700112800653,0,1,1,11261.25475773131,12,21.771955578061455,1.547426417559239,1958.5748337552134,1687.2922356285135,1,1,0.13457517068292635,93099,61.76999518056936,Medium,1
TXN000339,321.3922972064462,5,2704,336,191180,0.11883412995186024,1,1,1,7666.1013714849505,12,20.8604967626457,81.67068318364868,7052.818330215074,6702.505451151085,6,1,0.28526682717709917,77047,50.53936288836851,Medium,1
TXN000340,51.478459223906626,7,1382,432,69878,0.2722283930499787,0,1,1,28.7090995141371,36,23.788304003678032,16.00513395887847,1618.8567741193938,2271.8362044746373,1,2,0.4730382767869743,48955,62.23967564737829,Medium,1
TXN000341,338.25898289861664,7,3064,308,150773,0.35711610371693325,0,0,1,1326.5786082037773,36,23.19729973352104,99.571062191306,1777.8231989684195,3472.956580649998,2,2,0.7589359151311119,56428,57.353156309895446,Medium,1
TXN000342,320.7251660471856,8,1407,484,73168,0.35884084972343167,0,1,1,6664.482682467585,36,23.578983371111217,77.94748889255678,2780.597059369048,2002.948186855476,6,1,0.6067776939936421,49560,53.465208294922476,Medium,1
TXN000343,95.09735640011249,7,748,447,74552,0.509759699741463,0,0,1,12872.192280827925,12,10.033849193776238,91.57129382232377,1434.889967915465,56.096272298828495,2,1,0.8112688187606452,28609,54.91975734959873,Medium,1
TXN000344,284.4495656511619,3,120,369,132863,0.5005599410795984,0,1,1,509.8644177581967,48,13.697086200493523,33.848088160333376,4016.3110490894046,603.3028025428686,8,3,0.5084931670382378,37901,67.94287754209371,Medium,1
TXN000345,254.16830729160344,4,2424,531,136958,0.2413164056223374,0,2,1,7763.142058990446,48,10.071862913821725,98.88560364241631,7089.286004524233,971.727989934115,9,3,0.923764976480488,63065,55.85868134012061,Medium,1
TXN000346,478.36121645656726,4,2716,696,144452,0.2505224144991265,0,0,1,6111.312806430457,60,13.799984841982859,60.40032249025155,769.184904021069,182.24264487821242,7,4,0.17744625576101158,47241,45.25961045811823,Medium,1
TXN000347,504.05726802045604,3,2493,767,31246,0.5908323518720006,0,1,1,1549.7235179070342,12,23.12746831606847,68.68711237877307,5290.9287970226005,4516.632361387885,7,0,0.1856807546854664,31103,41.90900334639893,Medium,1
TXN000348,23.181162010267364,7,266,636,140094,0.29574276389058607,0,1,1,5403.349204371347,36,19.707935858005378,14.346776402906613,379.5484214741952,2655.7937921163093,6,3,0.5847567797508901,90249,60.63635401211277,Medium,1
TXN000349,234.69200232753076,7,3640,565,113588,0.17141219209805178,0,1,1,4399.740744027874,12,7.337615563923247,93.24841969427571,16309.672282068781,1003.1078423786779,1,4,0.6271753088460201,12607,45.59674547160902,Medium,1
TXN000350,491.5624973913643,3,2103,457,25382,0.4284693545036792,0,0,1,17017.98304001238,36,19.37341266283986,44.409513656172415,2816.2654790392467,1126.2600802461961,6,3,0.8030707558049982,76794,66.55332894707435,Medium,1
TXN000351,349.71972630389484,7,3273,562,168629,0.22175751396583163,0,1,1,2181.0263628399625,12,16.0397066590212,58.189515658941446,3426.036256984712,3243.0686234190584,1,1,0.12069011392953388,12149,43.83197870819831,Medium,1
TXN000352,970.6747265877193,8,1965,438,122403,0.40169309099856076,0,2,0,41837.10357959092,24,8.937203156872947,38.10578480820216,2917.1050773259954,721.6800322314659,3,2,0.570646300920422,70385,69.90953175591392,Medium,1
TXN000353,537.4873820274989,3,512,499,124410,0.510639740873425,0,0,0,23272.68429481077,24,21.260840310609332,38.40896936816679,20371.720372255364,1728.3165758014184,1,0,0.5326328299799054,76519,52.37197952213168,Medium,1
TXN000354,88.92643438365366,4,1719,606,79890,0.18682969322914258,1,0,0,13157.935453708405,48,22.83565607014305,74.46922758831097,5792.962576553254,7927.234512952182,7,1,0.612884889989247,78982,46.924379661452555,Medium,1
TXN000355,36.59121812812042,7,1923,330,82764,0.3258170168357236,0,0,1,16099.5757318345,36,12.236027614659601,49.51851747401792,1448.022640708792,480.35757703632254,7,0,0.06603801757661987,84623,47.69646515594585,Medium,1
TXN000356,514.1970735544455,1,1365,812,59903,0.29147450161722566,0,2,2,1019.861280241464,24,3.2277956823185017,23.169265791826497,2395.333408561458,2484.1812734084797,6,2,0.727151389838342,58956,59.31752907995044,Medium,1
TXN000357,13.434536333697215,4,2299,388,165506,0.5996935265298549,0,1,1,14657.551970461618,36,3.9766005743162087,25.958521376819064,389.7829977972711,1880.3365503011157,3,1,0.1999651023555966,98731,61.26526439526311,Medium,1
TXN000358,440.6736889036453,2,1543,741,106728,0.4558162063847764,0,5,1,2242.7921527980684,12,20.652701167415092,20.74033399364422,8373.305162379533,1094.874849125758,3,0,0.07933681048104746,68869,55.051186172071475,Medium,1
TXN000359,1408.627727693576,2,3522,648,106107,0.1411843073016907,0,1,1,21559.54850559542,36,3.6949235872132125,61.152186940755335,483.83837266411905,106.63880361377592,3,3,0.2035284693237941,34501,51.801349439712894,Medium,1
TXN000360,428.3912227887722,5,3321,705,46101,0.2142981446924456,0,0,1,5083.529704463256,48,9.347742162446698,96.69766330807239,9790.308235677954,1252.7482602132236,6,6,0.7982580528469522,20169,48.82452755183149,Medium,1
TXN000361,245.65034611195364,6,1285,501,105641,0.1786300142752135,0,2,1,11620.605147478478,12,17.982070412495823,54.58214273686698,3163.234323373644,172.4452487916899,5,1,0.062282623182687735,55550,46.422530022331145,Medium,1
TXN000362,515.413578922491,5,685,700,30609,0.10761236272384181,0,2,1,14816.981610135277,60,12.040322650945368,0.6956979591988932,4110.678231589915,1071.6725229040192,7,1,0.3677542290861978,82719,54.98418856417812,Medium,1
TXN000363,306.47798702554564,4,3359,568,162999,0.25792574657922807,0,0,1,7146.913489082426,48,12.495538860633802,51.62953383098235,7283.941542047557,2002.7495107866162,5,0,0.7383508125877029,34351,50.203314995232496,Medium,1
TXN000364,394.4071802881601,5,1009,635,185359,0.262228571103054,0,0,1,5479.96990642466,12,17.739832154786228,15.267345124299858,951.3685986129383,566.2395839405757,1,3,0.08924730245405388,83193,51.190547879749396,Medium,1
TXN000365,1419.0635731164996,7,3003,670,183459,0.217496703647464,0,1,1,5443.608729712008,60,5.995768883494018,5.15757471614724,102.51158302240992,3556.5147497467274,4,2,0.6925719313708277,69398,68.80418685937005,Medium,1
TXN000366,243.96376367509356,4,2406,539,184015,0.37655108846450636,0,0,1,20352.448417096475,12,18.79898847750881,71.96920957095902,1499.3279919857255,2961.6982507036955,7,1,0.9041331085750999,81586,55.7154708818836,Medium,1
TXN000367,1624.545930753377,2,1492,574,67319,0.20922504610930828,0,1,1,37400.047098014686,48,7.655923227139918,59.40859893059833,1981.9261287831368,32.89199042214239,5,1,0.4578413827977128,72506,57.25488290629694,Medium,1
TXN000368,1178.7880918849596,9,3292,512,52128,0.5705327519836111,0,2,1,12185.853778421655,24,10.937910156348824,59.915297882414166,11491.793388402664,452.6171518922548,3,2,0.38219855348319376,95541,62.049946376585794,Medium,1
TXN000369,108.948130470225,4,1936,395,67460,0.466231102467245,1,1,1,6251.731701744915,12,17.528344461273296,50.91175738086891,11375.535288969471,1711.5915191660056,5,0,0.7885411489160977,14767,64.01395887111009,Medium,1
TXN000370,35.94207765157851,3,1373,346,101089,0.16070032968230133,0,0,2,2684.2545004399794,48,10.42196112181772,82.09319885663011,1002.2604641247433,1616.5845849764653,7,3,0.8343486519100435,67108,57.200790644215694,Medium,1
TXN000371,53.112667740815105,4,3166,459,115791,0.23443053632274094,1,0,1,7063.76259466687,60,6.952064411976424,69.89467534106726,8981.484853571246,193.9406883842973,2,0,0.5172546220292894,69614,48.30467428192914,Medium,1
TXN000372,9.194943923616853,4,696,812,104148,0.591219017255161,0,0,1,1436.5044780631588,60,8.84359472933805,54.81692789558262,1295.3468517688193,435.3531266482985,3,4,0.08076649507588807,19613,43.76911703769626,Medium,1
TXN000373,49.60250582787707,6,2323,334,143141,0.2000925835665431,0,0,1,21706.792529227678,36,6.016138855238968,7.080581345248049,558.1374838828389,1145.7702062155788,7,1,0.14557382441307942,38302,56.10525259677897,Medium,1
TXN000374,574.4374362885835,4,3238,323,166317,0.15847859517294396,0,3,1,17902.323603036366,36,16.555407875710138,54.31188457418501,8283.28455725755,2023.523570261664,5,2,0.8722209245054146,64188,69.75033155610846,Medium,1
TXN000375,36.92481347321351,6,3057,339,56598,0.21615881667374473,0,1,1,14995.273616617926,24,13.254359671000397,91.84362621772115,13307.917701524577,2061.266065025242,9,3,0.03336212068640643,95576,41.34526260115833,Medium,1
TXN000376,192.07859414743425,9,196,799,91741,0.45692817576431755,3,2,1,1288.7648654832792,60,9.874835463858487,64.71518745664252,3068.5517726533512,762.9330461409113,9,5,0.6918410371023626,14809,70.49694070448894,High,2
TXN000377,931.7630200486385,3,192,629,160323,0.35893643267523856,0,0,1,7389.979223972473,60,3.145987164822629,87.18345664223239,4404.035492836063,2796.3413965673576,2,2,0.9840830353879519,13084,56.50749044427101,Medium,1
TXN000378,11.773501590355755,3,2750,633,185319,0.13378230125480947,0,0,1,6006.082632372263,60,8.924718802121934,76.39050580647807,6536.873728208474,1536.407713267845,4,2,0.23629877778148844,31336,35.17541789124104,Medium,1
TXN000379,842.2652530929793,8,3498,804,136250,0.28089257434060166,0,0,1,2606.7991801604844,60,13.447125772626006,56.861199076111035,11892.571419645654,538.3595759309989,9,3,0.3530498196383416,10398,42.95354507590672,Medium,1
TXN000380,165.54173341981473,6,875,681,42147,0.1433102572441852,0,1,1,10859.411391345895,60,19.576229015577265,53.728011121370436,5921.945884038573,1459.6430624378368,5,2,0.7035252753495037,50464,49.32039467958668,Medium,1
TXN000381,62.875059914553816,1,3538,392,144679,0.2453413492575847,0,0,2,23999.035994975315,24,6.422852288598095,49.31343153306192,4326.815447021236,650.622950786265,5,2,0.4926216974658314,86164,54.36810813775674,Medium,1
TXN000382,596.5777042199567,7,1054,500,197618,0.18548117473511952,0,1,1,8513.992314753732,48,14.14608442885002,58.62269549633387,6368.719231492815,499.7958555944508,4,2,0.10498128452824906,73856,46.9944080390819,Medium,1
TXN000383,495.69958821661015,5,2255,419,34301,0.21028719477731136,0,2,1,24844.348726648936,12,8.697517911733996,59.53396140565024,8341.50290644518,4458.71180398793,3,3,0.0394892877708215,58703,51.424786576648295,Medium,1
TXN000384,1049.7079070434734,7,3582,543,94970,0.48908136513071676,1,2,1,18593.809774994737,60,10.83974186280391,50.20317983052869,9659.951101497412,2697.76387368552,7,0,0.8570670646819488,19563,70.13745220546707,High,2
TXN000385,664.1467893822002,5,3091,416,64988,0.49174868638013747,0,2,1,5385.214525288311,12,24.19397021864439,87.59277644729282,2590.2057426429787,1864.5617252466832,4,1,0.9811990276289658,61573,67.15756374699689,Medium,1
TXN000386,813.4979029969891,2,900,813,83403,0.46620803134253086,0,0,1,524.7168468744338,12,15.937859020389146,82.62784581423006,5460.179229647324,15.5436801273829,1,2,0.4005837089004617,12633,42.540944053470476,Medium,1
TXN000387,165.6669311533693,6,2321,578,155810,0.44412445254380795,1,2,1,6055.507754708761,36,4.898351817607507,67.85156254815638,1866.368213173533,1145.25984382173,8,0,0.9230235287907188,32062,63.528820073953426,Medium,1
TXN000388,97.66664802022349,7,721,694,121040,0.2225825891073537,0,0,1,6116.249588528575,48,13.62896861691808,35.74522269322916,1842.8240704978375,2100.5548489943662,6,3,0.7381543326113349,32161,54.15251159194139,Medium,1
TXN000389,694.3781980027123,5,3339,656,185659,0.32036716125995623,0,0,1,4747.777994412643,12,21.160675787421873,69.29998716523153,10424.164141671296,2335.854806499008,5,1,0.5484886144848551,30443,45.44843402411045,Medium,1
TXN000390,822.1045916217098,6,3218,652,180210,0.3300229491206377,0,2,2,2512.568558115866,48,16.835826984597205,43.24705610605783,806.1225330809984,3406.9076771049786,2,1,0.4388551656069013,50913,57.208780905647835,Medium,1
TXN000391,2328.5024450701153,5,1401,335,75909,0.36742903685091466,1,0,2,6779.493105432999,48,4.539915331932173,83.1251529269648,4199.969606925433,744.2158755662618,3,1,0.675103361794096,39630,72.28065042750153,High,2
TXN000392,266.0396770763025,6,36,771,96502,0.5281730692413403,0,0,1,14196.826655018842,12,18.5688245867023,33.6055094077776,684.1119593047606,185.94169998646072,6,3,0.4294957523754871,99774,53.592586711801204,Medium,1
TXN000393,232.62195598086635,3,1227,578,137586,0.5443129838908121,0,2,1,7166.051880213963,60,6.224705714425696,17.893358752172084,2562.453629522359,3354.5622894360026,1,1,0.2606490770080866,34676,60.09066864477687,Medium,1
TXN000394,748.9772516717935,4,1169,737,73560,0.20802636198165916,0,2,0,4078.8199463590126,36,24.554135774193536,34.44192676021611,15096.816514800359,2831.9262546637246,3,3,0.3809383784091843,74175,51.22855376074078,Medium,1
TXN000395,208.36683546537657,5,2332,332,183496,0.3159970375981448,0,0,0,1403.9175919875913,60,16.882888134889065,51.82199129020225,5860.083196657336,230.43387160286704,8,1,0.988485232000218,44943,64.08820671433391,Medium,1
TXN000396,1335.0689621996632,8,501,830,129681,0.17401217514357295,0,0,0,11171.58040494076,24,11.732200869684785,87.5907508062513,1076.598597577617,630.575220162942,2,1,0.0172911927031274,19861,32.70778674986489,Medium,1
TXN000397,977.4195785831246,10,1644,409,183437,0.42408781790995886,0,1,0,20093.14709494904,12,21.46894015065815,58.84089730914906,2214.49629255251,1439.3105436130859,2,2,0.9721938381198539,98536,72.31661026674539,High,2
TXN000398,280.17780472107984,5,565,773,155082,0.386035091963853,1,0,1,7035.851523255677,36,10.139244418642598,22.425521911857505,1376.6245554041218,104.26672221239134,1,2,0.8174928935426332,22333,62.0381391708983,Medium,1
TXN000399,694.8923582477305,3,2680,750,101201,0.525413390591668,0,1,0,1417.630674109734,36,9.286098377048623,54.04534237247023,2655.120495006931,1207.2793785952051,4,1,0.7143426499283865,43996,56.59329981160428,Medium,1
TXN000400,702.3164934275086,7,2628,303,110926,0.3594458380469039,1,0,1,2604.4098468282273,48,7.671632830846512,17.85231703403648,1458.659091750156,650.8924705551077,4,4,0.28272779420923777,91349,73.40580193911656,High,2
TXN000401,54.41875940335901,2,987,396,71255,0.49054628251031585,0,1,2,12364.47302403936,36,19.42807306648831,23.703323739502423,14047.71841416856,30.365974933688143,5,4,0.3901117444266964,85751,63.56088211875789,Medium,1
TXN000402,1164.222840433816,6,2272,758,28336,0.25904514765604525,0,0,1,1460.6190230908974,24,24.734707682825146,89.91553595238696,2813.0388973508725,6259.538156405232,2,1,0.4322325496899403,91413,41.34302160937431,Medium,1
TXN000403,351.8537448783772,6,233,383,100924,0.4471267335676202,0,0,1,7117.716771156041,60,17.89894336532597,65.16347431671616,9594.481509927802,2113.670526937675,6,3,0.18902014777989418,27183,51.94175191117167,Medium,1
TXN000404,875.666278761665,6,1222,427,132695,0.1200806298314969,0,0,1,311.3879326124551,12,7.941141201373113,76.75873424900819,7875.7393987457335,2982.2488995976696,8,1,0.14404171754176975,72582,42.75070139752424,Medium,1
TXN000405,192.86771308225414,5,2234,395,54023,0.17576358332465383,0,2,2,3540.509320962824,12,20.644732093143723,46.058464348887526,2323.27187095625,1284.2519360964363,3,2,0.6973432936402272,85973,63.491194253210004,Medium,1
TXN000406,1129.3952572729631,0,1765,411,99791,0.3234845721094075,0,0,1,1965.1803971080376,48,21.94181241004028,10.636801541344788,1289.374139853482,1884.778559305859,9,5,0.6765692593567784,21675,77.65831017004162,High,2
TXN000407,246.4942270300856,6,3047,772,34849,0.5434470318424524,0,0,2,5695.764273439568,12,14.989783015182011,97.52147171347491,2648.3660451249225,237.1205871595732,3,3,0.9778918716668558,93010,51.492880628600126,Medium,1
TXN000408,5.448403307587739,4,2862,572,117568,0.5425570614484196,0,3,1,10709.774579024172,12,23.889281371867337,16.16568666390207,743.1231822478392,1708.8593977360151,9,1,0.014802725570301822,70712,57.971973191237055,Medium,1
TXN000409,1178.9536484812268,6,934,717,40022,0.3993849470853573,0,0,2,4696.781755560552,12,24.152942852211837,22.99371591810193,884.5622926681807,242.21748184504557,5,1,0.12986836120963097,35454,51.95944880167107,Medium,1
TXN000410,47.86280527423763,3,519,716,30014,0.16494393038612185,0,0,1,11048.250276261098,60,11.811929282212338,86.18537061053537,16874.712659829198,2267.015289088027,8,3,0.4782455207397043,49749,34.11479739829414,Medium,1
TXN000411,192.32681669251943,6,2583,836,49721,0.440482771699519,1,1,1,6448.933659569591,60,5.90831350204105,92.89398634248577,1566.3369482014793,2099.4353771994633,6,1,0.4418197990248566,37838,42.779519243154034,Medium,1
TXN000412,1498.4861915941428,3,33,825,20747,0.18844065183260214,0,2,1,14450.402262108846,24,18.915476167068597,24.97178678935139,1360.280328854545,1114.078883728901,6,3,0.7684915800407531,54622,65.77730465699308,Medium,1
TXN000413,1503.9747700519947,5,2738,409,112895,0.27523260620593615,1,2,1,1466.51427361505,48,11.675116132050965,70.84843446011234,13468.371385304505,695.7262981869242,8,2,0.9223183879899608,23667,73.08456672555066,High,2
TXN000414,425.9986455276319,2,933,605,133968,0.257093663946503,1,0,1,10217.040436540636,12,11.122475552825863,55.1381325263823,4869.288120547844,319.44659186838965,6,3,0.8199971489627004,69450,60.80196689850121,Medium,1
TXN000415,499.61504019526234,4,587,329,152411,0.5422328739494262,1,1,0,20765.69156014684,60,10.08936533299337,50.921272804007735,4137.429507982917,2142.7213618202018,3,2,0.3093807698368075,48386,67.41480609132044,Medium,1
TXN000416,297.5073318114288,7,2801,769,175888,0.44678507998960093,0,2,1,23607.75866725623,48,16.871149176066766,42.983663517771156,3327.275677595025,5716.525840325434,4,1,0.010330888308162534,50062,44.293309517010925,Medium,1
TXN000417,173.51138937309852,6,1700,321,29009,0.13552832266214768,1,1,1,23294.78712151932,60,14.990952063281826,15.183276288573456,8971.261158462441,1173.3057549078742,2,3,0.7564414117727006,34666,72.47000057892754,High,2
TXN000418,199.24316727519488,7,1163,638,61081,0.5216933915063247,0,1,0,24687.46999174435,24,15.956893744421198,15.375706360396268,2869.440962697812,5980.4017694584145,5,4,0.1398548925329386,32048,58.63730857651676,Medium,1
TXN000419,558.1617899642531,6,1251,371,27867,0.31520058848219534,0,0,1,21763.39939563309,48,3.775924537393964,87.26514751281341,2342.458655439374,3006.941309461972,3,2,0.9185743542653904,15718,60.747059319783745,Medium,1
TXN000420,697.9189368315386,2,422,415,179379,0.47738228628816193,0,1,1,14995.714572652223,12,22.532791927676406,51.50013171608142,17749.65991986163,3180.593687971271,3,1,0.19893040633237424,23271,52.438456215740004,Medium,1
TXN000421,784.0977081105743,0,3051,555,54676,0.48833939013809113,0,0,1,2202.4374989015487,60,12.091310779885987,26.62380903346583,1032.38290855716,2930.634326774275,1,2,0.8464201571435663,82511,69.1221292696658,Medium,1
TXN000422,779.4155159243709,4,2509,786,140494,0.5993404722959581,0,0,1,6969.958200329287,12,16.0969179380771,3.4365489183613263,3869.359957284692,99.32100896594666,4,4,0.3830050509057592,48181,62.54585432935291,Medium,1
